Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1455208579.58482,0,1455208579,584819936,,0.614815,1.5710520000000001,-0.5433899999999999,0.084954,0.020966,0.118977,-0.989034
1455208579.5973198,0,1455208579,597319935,,0.615284,1.574398,-0.5353439999999999,0.07039400000000001,0.008692,0.11456,-0.9908809999999999
1455208579.60982,0,1455208579,609819936,,0.614971,1.578637,-0.524861,0.082337,0.019417,0.118948,-0.98929
1455208579.62232,0,1455208579,622319936,,0.6148170000000001,1.583901,-0.515832,0.097485,0.019364,0.136901,-0.9855860000000001
1455208579.63482,0,1455208579,634819935,,0.61502,1.58691,-0.5065689999999999,0.0842,0.019869,0.119953,-0.9890030000000001
1455208579.64732,0,1455208579,647319936,,0.615042,1.591158,-0.497512,0.08276499999999999,0.019411,0.120822,-0.989027
1455208579.6598198,0,1455208579,659819935,,0.615025,1.596241,-0.488623,0.096247,0.018423,0.136051,-0.985844
1455208579.67232,0,1455208579,672319936,,0.615119,1.599553,-0.479476,0.08472400000000001,0.020487000000000002,0.1189,-0.989073
1455208579.68482,0,1455208579,684819936,,0.615061,1.603909,-0.470467,0.084635,0.017997,0.12098900000000001,-0.988876
1455208579.69732,0,1455208579,697319935,,0.615056,1.608334,-0.461487,0.089383,0.017968,0.12291600000000001,-0.9882200000000001
1455208579.70982,0,1455208579,709819936,,0.615066,1.6127200000000002,-0.45257200000000003,0.088693,0.01968,0.120727,-0.9885200000000001
1455208579.7223198,0,1455208579,722319935,,0.614945,1.61703,-0.44356899999999994,0.089266,0.019077,0.12271900000000001,-0.9882350000000001
1455208579.73482,0,1455208579,734819936,,0.615146,1.621934,-0.434863,0.094167,0.018693,0.11847,-0.9883059999999999
1455208579.74732,0,1455208579,747319936,,0.61542,1.625669,-0.427062,0.078325,0.006841,0.11679,-0.9900399999999999
1455208579.75982,0,1455208579,759819935,,0.614768,1.630401,-0.417104,0.0872,0.018101,0.123207,-0.9883770000000001
1455208579.77232,0,1455208579,772319936,,0.614633,1.635035,-0.408325,0.088776,0.018281,0.123395,-0.98821
1455208579.7848198,0,1455208579,784819935,,0.614632,1.639746,-0.39949,0.086837,0.018008,0.121902,-0.9885719999999999
1455208579.79732,0,1455208579,797319936,,0.614541,1.6442970000000001,-0.390933,0.085997,0.017764,0.122597,-0.9885639999999999
1455208579.80982,0,1455208579,809819936,,0.614375,1.648832,-0.38217199999999996,0.086162,0.016528,0.123384,-0.9884729999999999
1455208579.82232,0,1455208579,822319935,,0.6142489999999999,1.6533419999999999,-0.373548,0.086582,0.018201,0.12416500000000001,-0.988309
1455208579.83482,0,1455208579,834819936,,0.614041,1.658828,-0.365043,0.099146,0.015728,0.141072,-0.9848969999999999
1455208579.8473198,0,1455208579,847319935,,0.614542,1.661879,-0.357741,0.06884,0.004678,0.119526,-0.990431
1455208579.85982,0,1455208579,859819936,,0.613908,1.6669919999999998,-0.347823,0.08665700000000001,0.01593,0.12512,-0.9882209999999999
1455208579.87232,0,1455208579,872319936,,0.613897,1.6716830000000003,-0.339356,0.084163,0.015088999999999998,0.12396800000000001,-0.9885950000000001
1455208579.88482,0,1455208579,884819935,,0.613687,1.6760080000000002,-0.33077399999999996,0.08569500000000001,0.016616,0.124828,-0.988331
1455208579.89732,0,1455208579,897319936,,0.613581,1.6803580000000002,-0.322372,0.084938,0.015057,0.124275,-0.988491
1455208579.9098198,0,1455208579,909819935,,0.6138,1.684091,-0.315164,0.06913,0.00396,0.119756,-0.9903860000000001
1455208579.92232,0,1455208579,922319936,,0.61336,1.689109,-0.305642,0.085868,0.016519,0.122676,-0.9885870000000001
1455208579.93482,0,1455208579,934819936,,0.61328,1.693371,-0.297062,0.085569,0.013799,0.12441500000000001,-0.9884370000000001
1455208579.94732,0,1455208579,947319935,,0.613096,1.6978849999999999,-0.28867600000000004,0.087436,0.014556999999999999,0.126002,-0.9880620000000001
1455208579.95982,0,1455208579,959819936,,0.612996,1.7023549999999998,-0.280378,0.083994,0.01445,0.124366,-0.988569
1455208579.9723198,0,1455208579,972319935,,0.6132270000000001,1.70622,-0.27310500000000004,0.072476,0.0029879999999999998,0.122642,-0.9897969999999999
1455208579.98482,0,1455208579,984819936,,0.612722,1.710779,-0.26376,0.083273,0.014941999999999999,0.123347,-0.988751
1455208579.99732,0,1455208579,997319936,,0.6126510000000001,1.7152779999999999,-0.255445,0.084839,0.015059000000000001,0.12318599999999999,-0.9886360000000001
1455208580.00982,0,1455208580,9819935,,0.612468,1.719746,-0.24725100000000003,0.08545499999999999,0.013986000000000002,0.12427200000000001,-0.9884629999999999
